timestep,day,day_of_week,is_weekend,hour,num_vehicles,active_nodes,mean_node_load,max_node_load,mean_edge_load,max_edge_load,traffic,temperature,wind,aqi,disaster_type,disaster_zone,disaster_severity,zone_hazard,blocked_ratio,evacuated_count,evacuating_count,evac_rate,shelter_util,avg_response_time
242,10,3,0,2,20,46,1.2173913043478262,3.0,1.1764705882352942,3.0,99.74328930372045,24.967873639484527,3.8698055750412435,146.43466310523516,earthquake,0,0.5,0.5,0.05454545454545454,18,3,0.5,0.3333333333333333,67.33333333333333
243,10,3,0,3,20,48,1.1666666666666667,2.0,1.1111111111111112,2.0,90.29968348619373,26.91515552631026,3.8648729779891036,136.12515662468107,earthquake,0,0.5,0.5,0.04040404040404041,18,3,0.5,1.0,67.33333333333333
244,10,3,0,4,20,50,1.12,3.0,1.1111111111111112,2.0,100.95863192658015,26.83430736730737,3.022836202011313,152.8538607713407,earthquake,0,0.5,0.5,0.046464646464646465,18,3,0.5,0.6666666666666666,67.33333333333333
245,10,3,0,5,20,47,1.1914893617021276,3.0,1.1111111111111112,2.0,108.83434963612552,28.424195084655075,3.5158658361892705,158.80513140069277,earthquake,0,0.5,0.5,0.04242424242424243,18,3,0.5,1.0,67.33333333333333
246,10,3,0,6,20,47,1.1914893617021276,2.0,1.1111111111111112,2.0,122.03999887285337,27.997117968727544,2.6524905932422373,174.34715344397463,earthquake,0,0.5,0.5,0.03636363636363636,19,2,0.5277777777777778,1.0,67.33333333333333
247,10,3,0,7,20,46,1.2173913043478262,3.0,1.1111111111111112,2.0,158.8379842698581,27.61878361867068,2.619837184044578,203.31120681531416,earthquake,0,0.5,0.5,0.044444444444444446,19,2,0.5277777777777778,0.0,67.33333333333333
248,10,3,0,8,20,46,1.2173913043478262,3.0,1.1111111111111112,2.0,182.31944674882172,26.998410516690154,2.045404725600661,229.71775204882726,earthquake,0,0.5,0.5,0.03636363636363636,19,2,0.5277777777777778,0.0,67.33333333333333
249,10,3,0,9,20,50,1.12,2.0,1.1764705882352942,2.0,179.45324211804626,27.680789908598904,2.131592686600282,228.9396317260252,earthquake,0,0.5,0.5,0.030303030303030304,19,2,0.5277777777777778,0.0,67.33333333333333
250,10,3,0,10,20,51,1.0980392156862746,2.0,1.0526315789473684,2.0,166.1152284299401,26.119484349268802,1.9783519991971725,213.2159466464143,earthquake,0,0.5,0.5,0.03434343434343434,19,2,0.5277777777777778,0.3333333333333333,67.33333333333333
251,10,3,0,11,20,45,1.2444444444444445,3.0,1.1111111111111112,2.0,153.5362355574107,24.111492921506,1.6691568761929225,203.2204374878237,earthquake,0,0.5,0.5,0.030303030303030304,19,2,0.5277777777777778,0.6666666666666666,67.33333333333333
252,10,3,0,12,20,44,1.2727272727272727,2.0,1.1111111111111112,2.0,131.0308014874856,22.839642172255466,1.3394294365318296,180.7931767187857,earthquake,0,0.5,0.5,0.05454545454545454,20,1,0.5555555555555556,0.6666666666666666,67.33333333333333
253,10,3,0,13,20,47,1.1914893617021276,3.0,1.1111111111111112,2.0,143.82907818286643,22.107294427485087,1.344354915139527,192.54148991154196,earthquake,0,0.5,0.5,0.048484848484848485,20,1,0.5555555555555556,1.0,67.33333333333333
254,10,3,0,14,20,43,1.302325581395349,5.0,1.1764705882352942,3.0,172.33036235699083,18.47886559710844,1.5557961441070454,217.73627837978347,earthquake,0,0.5,0.5,0.044444444444444446,20,1,0.5555555555555556,0.3333333333333333,67.33333333333333
255,10,3,0,15,20,45,1.2444444444444445,3.0,1.1111111111111112,2.0,160.74484160062568,18.175627703309114,1.7672298270386044,209.66116775137635,earthquake,0,0.5,0.5,0.052525252525252523,20,1,0.5555555555555556,0.0,67.33333333333333
256,10,3,0,16,20,45,1.2444444444444445,4.0,1.1111111111111112,2.0,194.32170547704513,18.185882113373935,2.380897100902209,236.53848265754152,earthquake,0,0.5,0.5,0.048484848484848485,20,1,0.5555555555555556,0.0,67.33333333333333
257,10,3,0,17,20,45,1.2444444444444445,3.0,1.1111111111111112,2.0,198.55066699392165,16.695259420449922,2.304933662786697,236.2804643172591,earthquake,0,0.5,0.5,0.044444444444444446,20,1,0.5555555555555556,0.6666666666666666,67.33333333333333
258,10,3,0,18,20,45,1.2444444444444445,3.0,1.0526315789473684,2.0,203.27916491014332,16.319378498084223,3.1941587819108217,245.62818431410523,earthquake,0,0.5,0.5,0.028282828282828285,20,1,0.5555555555555556,0.3333333333333333,67.33333333333333
259,10,3,0,19,20,43,1.302325581395349,5.0,1.0526315789473684,2.0,217.52587941290943,15.223832511863717,2.9489161035908347,257.8986241632679,earthquake,0,0.5,0.5,0.04040404040404041,20,1,0.5555555555555556,0.0,67.33333333333333
260,10,3,0,20,20,45,1.2444444444444445,3.0,1.1111111111111112,2.0,166.13120696822332,18.150989730459663,3.612334721139318,207.45093847874062,earthquake,0,0.5,0.5,0.030303030303030304,20,1,0.5555555555555556,0.0,67.33333333333333
261,10,3,0,21,20,43,1.302325581395349,4.0,1.0526315789473684,2.0,145.45040065530975,17.61925747292806,4.325758153025823,183.29447487384485,earthquake,0,0.5,0.5,0.044444444444444446,21,0,0.5833333333333334,1.0,67.33333333333333
262,10,3,0,22,20,43,1.302325581395349,4.0,1.0526315789473684,2.0,121.48538666872864,20.181232279780712,4.7130655119208935,165.261497336973,earthquake,0,0.5,0.5,0.048484848484848485,21,0,0.5833333333333334,0.3333333333333333,67.33333333333333
263,10,3,0,23,20,47,1.1914893617021276,2.0,1.1111111111111112,2.0,96.1691084430215,20.84230987841106,4.527090869180775,139.73733132743115,earthquake,0,0.5,0.5,0.03838383838383838,21,0,0.5833333333333334,0.3333333333333333,67.33333333333333
264,11,4,0,0,20,44,1.2727272727272727,3.0,1.0526315789473684,2.0,94.79079720354804,21.979556743206842,4.851818705777809,139.1358749587177,earthquake,0,0.5,0.5,0.03636363636363636,21,0,0.5833333333333334,0.0,67.33333333333333
265,11,4,0,1,20,48,1.1666666666666667,3.0,1.0526315789473684,2.0,98.07575961701804,24.170273239133802,3.5943259532445797,142.7352728349432,earthquake,0,0.5,0.5,0.01818181818181818,21,0,0.5833333333333334,0.6666666666666666,67.33333333333333
266,11,4,0,2,20,46,1.2173913043478262,3.0,1.0526315789473684,2.0,94.38292675941226,24.710047246877494,3.9631371372888147,144.73494056231922,earthquake,0,0.5,0.5,0.06666666666666667,21,0,0.5833333333333334,0.3333333333333333,67.33333333333333
267,11,4,0,3,20,43,1.302325581395349,3.0,1.0526315789473684,2.0,94.374863420029,25.868479726069772,4.164611336299036,143.67448761473372,earthquake,0,0.5,0.5,0.03434343434343434,21,0,0.5833333333333334,0.3333333333333333,67.33333333333333
268,11,4,0,4,20,43,1.302325581395349,4.0,1.0526315789473684,2.0,105.85681861382376,27.257609935554836,3.365102332743429,154.68398624897563,earthquake,0,0.5,0.5,0.04040404040404041,21,0,0.5833333333333334,0.3333333333333333,67.33333333333333
269,11,4,0,5,20,41,1.3658536585365855,3.0,1.0526315789473684,2.0,106.67873866740351,26.550289438806608,3.2597940193640076,157.93223397862153,earthquake,0,0.5,0.5,0.044444444444444446,21,0,0.5833333333333334,0.3333333333333333,67.33333333333333
270,11,4,0,6,20,41,1.3658536585365855,3.0,1.0526315789473684,2.0,124.45031226027095,27.721078292473713,2.895222688704471,178.49552937331242,earthquake,0,0.5,0.5,0.052525252525252523,21,0,0.5833333333333334,0.6666666666666666,67.33333333333333
271,11,4,0,7,20,41,1.3658536585365855,4.0,1.0526315789473684,2.0,165.97079330689684,28.101103319519652,2.7407839265035396,214.72018450293513,earthquake,0,0.5,0.5,0.046464646464646465,21,0,0.5833333333333334,1.0,67.33333333333333
272,11,4,0,8,20,40,1.4,3.0,1.0526315789473684,2.0,175.68197788812282,26.988918706050068,2.191095045274507,223.6615877365853,earthquake,0,0.5,0.5,0.04242424242424243,21,0,0.5833333333333334,0.0,67.33333333333333
273,11,4,0,9,20,41,1.3658536585365855,3.0,1.0526315789473684,2.0,182.2073367322754,26.824744322028867,1.9549235939623686,230.06126836222055,earthquake,0,0.5,0.5,0.04040404040404041,21,0,0.5833333333333334,1.0,67.33333333333333
274,11,4,0,10,20,42,1.3333333333333333,3.0,1.0,1.0,162.53596586152432,25.062908152252874,1.1015016889637097,212.6243413016412,earthquake,0,0.5,0.5,0.03636363636363636,21,0,0.5833333333333334,1.0,67.33333333333333
275,11,4,0,11,20,46,1.2173913043478262,4.0,1.0526315789473684,2.0,166.91519188078234,24.35132235850285,0.682234647108291,216.09190489223616,earthquake,0,0.5,0.5,0.050505050505050504,21,0,0.5833333333333334,1.6666666666666667,67.33333333333333
276,11,4,0,12,20,48,1.1666666666666667,2.0,1.0,1.0,128.52985862938093,22.886546253390012,1.1880282218623408,176.1832898559493,earthquake,0,0.5,0.5,0.03434343434343434,21,0,0.5833333333333334,0.6666666666666666,67.33333333333333
277,11,4,0,13,20,48,1.1666666666666667,2.0,1.0,1.0,126.6065922597885,19.94807056082823,2.1253206667264335,173.78205413485173,earthquake,0,0.5,0.5,0.04242424242424243,21,0,0.5833333333333334,0.6666666666666666,67.33333333333333
278,11,4,0,14,20,44,1.2727272727272727,3.0,1.0,1.0,139.92500801441454,19.696054184551002,1.8496664607151232,187.03204308298513,earthquake,0,0.5,0.5,0.04040404040404041,21,0,0.5833333333333334,0.0,67.33333333333333
279,11,4,0,15,20,44,1.2727272727272727,2.0,1.0,1.0,141.17092885190957,19.680091781071336,1.9220541891101026,189.46245497834238,earthquake,0,0.5,0.5,0.048484848484848485,21,0,0.5833333333333334,0.6666666666666666,67.33333333333333
280,11,4,0,16,20,49,1.1428571428571428,3.0,1.0,1.0,179.07125432331222,17.688268323659756,2.606109091668113,218.89045481302952,earthquake,0,0.5,0.5,0.03232323232323232,21,0,0.5833333333333334,0.0,67.33333333333333
281,11,4,0,17,20,48,1.1666666666666667,3.0,1.0,1.0,195.24013538877745,17.511190268106468,2.2678678144406126,235.47214306365345,earthquake,0,0.5,0.5,0.050505050505050504,21,0,0.5833333333333334,0.3333333333333333,67.33333333333333
282,11,4,0,18,20,47,1.1914893617021276,3.0,1.0,1.0,199.19220592560012,15.948689322725606,3.0986287230910436,239.39041030834412,earthquake,0,0.5,0.5,0.03636363636363636,21,0,0.5833333333333334,0.3333333333333333,67.33333333333333
283,11,4,0,19,20,49,1.1428571428571428,3.0,1.0,1.0,188.85768261187937,17.49541405751251,3.5242888581079748,230.82658837652124,earthquake,0,0.5,0.5,0.03636363636363636,21,0,0.5833333333333334,0.3333333333333333,67.33333333333333
284,11,4,0,20,20,46,1.2173913043478262,3.0,1.0,1.0,160.0722107060138,17.75542396843308,3.3817176554589023,203.32568058923886,earthquake,0,0.5,0.5,0.03232323232323232,21,0,0.5833333333333334,1.0,67.33333333333333
285,11,4,0,21,20,47,1.1914893617021276,3.0,1.0,1.0,132.85925848888778,17.519308510192722,4.473372215773307,174.44567260675518,earthquake,0,0.5,0.5,0.03232323232323232,21,0,0.5833333333333334,0.3333333333333333,67.33333333333333
286,11,4,0,22,20,48,1.1666666666666667,3.0,1.0526315789473684,2.0,116.28155987834748,18.861542540572902,4.303711819951098,156.57528960463486,earthquake,0,0.5,0.5,0.046464646464646465,21,0,0.5833333333333334,0.3333333333333333,67.33333333333333
287,11,4,0,23,20,50,1.12,4.0,1.0526315789473684,2.0,113.32150269214108,21.72268977996485,4.194800334938104,154.0844461734063,earthquake,0,0.5,0.5,0.04040404040404041,21,0,0.5833333333333334,0.0,67.33333333333333
288,12,5,1,0,20,50,1.12,2.0,1.0526315789473684,2.0,30.803315742458903,21.4888306018484,4.10307306197775,74.53672406587344,none,-1,0.0,0.0,0.0,21,0,0.5833333333333334,1.0,67.33333333333333
289,12,5,1,1,20,49,1.1428571428571428,2.0,1.0526315789473684,2.0,29.918649857852575,23.002393994472946,5.124619481036895,70.22498012524377,none,-1,0.0,0.0,0.0,21,0,0.5833333333333334,1.0,67.33333333333333
290,12,5,1,2,20,49,1.1428571428571428,3.0,1.0526315789473684,2.0,29.88889826277476,23.00047542810114,4.98632087745388,67.77580393725167,none,-1,0.0,0.0,0.0,21,0,0.5833333333333334,0.3333333333333333,67.33333333333333
291,12,5,1,3,20,50,1.12,2.0,1.0526315789473684,2.0,30.795020363360386,27.060697032726996,4.792585893681602,75.59833352340638,none,-1,0.0,0.0,0.0,21,0,0.5833333333333334,0.6666666666666666,67.33333333333333
292,12,5,1,4,20,52,1.0769230769230769,2.0,1.0526315789473684,2.0,31.575482208976293,27.67195589603886,4.006024667634092,77.36902722107305,none,-1,0.0,0.0,0.0,21,0,0.5833333333333334,0.6666666666666666,67.33333333333333
293,12,5,1,5,20,48,1.1666666666666667,2.0,1.0526315789473684,2.0,31.915428846305,27.87891584089591,3.3694506292839246,77.70058995589469,none,-1,0.0,0.0,0.0,21,0,0.5833333333333334,0.3333333333333333,67.33333333333333
294,12,5,1,6,20,48,1.1666666666666667,3.0,1.0526315789473684,2.0,40.87729402749576,26.64563454864369,2.970498111961575,84.52855271430494,none,-1,0.0,0.0,0.0,21,0,0.5833333333333334,0.3333333333333333,67.33333333333333
295,12,5,1,7,20,48,1.1666666666666667,3.0,1.0526315789473684,2.0,52.26251187577558,27.939470278657193,3.0293721182495985,95.02809833880255,none,-1,0.0,0.0,0.0,21,0,0.5833333333333334,1.0,67.33333333333333
296,12,5,1,8,20,43,1.302325581395349,3.0,1.0526315789473684,2.0,56.33799655855003,26.40444991345036,2.532231356396465,101.54270771279184,none,-1,0.0,0.0,0.0,21,0,0.5833333333333334,0.3333333333333333,67.33333333333333
297,12,5,1,9,20,45,1.2444444444444445,2.0,1.0526315789473684,2.0,55.202554913064596,26.682682366338927,1.6488364917610883,99.81171309224364,none,-1,0.0,0.0,0.0,21,0,0.5833333333333334,0.6666666666666666,67.33333333333333
298,12,5,1,10,20,46,1.2173913043478262,4.0,1.0526315789473684,2.0,57.84762786191074,24.51890588483903,1.7968964745661031,104.4465598220917,none,-1,0.0,0.0,0.0,21,0,0.5833333333333334,0.0,67.33333333333333
299,12,5,1,11,20,45,1.2444444444444445,3.0,1.0526315789473684,2.0,48.933959455100734,23.53720403147378,1.716858246891542,97.4140313645775,none,-1,0.0,0.0,0.0,21,0,0.5833333333333334,0.6666666666666666,67.33333333333333
300,12,5,1,12,20,46,1.2173913043478262,3.0,1.0526315789473684,2.0,45.54789107061263,22.100179602118327,1.371178337662424,92.31830601605996,none,-1,0.0,0.0,0.0,21,0,0.5833333333333334,1.0,67.33333333333333
301,12,5,1,13,20,48,1.1666666666666667,2.0,1.0,1.0,39.873136203569835,20.486173785645438,1.5632887679275622,83.31981111171034,none,-1,0.0,0.0,0.0,21,0,0.5833333333333334,0.3333333333333333,67.33333333333333
302,12,5,1,14,20,49,1.1428571428571428,4.0,1.0,1.0,48.69915621243085,17.877915782560244,2.2258349172794234,89.14990581897854,none,-1,0.0,0.0,0.0,21,0,0.5833333333333334,0.0,67.33333333333333
303,12,5,1,15,20,52,1.0769230769230769,2.0,1.0,1.0,47.813281043799336,17.182633500425357,2.2078171413035106,91.83604213610516,none,-1,0.0,0.0,0.0,21,0,0.5833333333333334,0.3333333333333333,67.33333333333333
304,12,5,1,16,20,48,1.1666666666666667,4.0,1.0,1.0,60.21019512972436,16.265055077898275,2.33369824866714,104.70184672376153,none,-1,0.0,0.0,0.0,21,0,0.5833333333333334,0.6666666666666666,67.33333333333333
305,12,5,1,17,20,45,1.2444444444444445,3.0,1.0,1.0,61.661541594400994,15.25436630704198,2.7047176454143274,101.4684159457941,none,-1,0.0,0.0,0.0,21,0,0.5833333333333334,2.0,67.33333333333333
306,12,5,1,18,20,47,1.1914893617021276,4.0,1.0526315789473684,2.0,71.1119247938897,15.851769872897833,2.961053790079972,109.24311191690408,none,-1,0.0,0.0,0.0,21,0,0.5833333333333334,0.3333333333333333,67.33333333333333
307,12,5,1,19,20,44,1.2727272727272727,4.0,1.0526315789473684,2.0,64.74718257670628,16.975548335701518,4.051385468131186,99.62455232433874,none,-1,0.0,0.0,0.0,21,0,0.5833333333333334,1.0,67.33333333333333
308,12,5,1,20,20,45,1.2444444444444445,4.0,1.0526315789473684,2.0,55.86360393645271,16.733221938612363,4.523912801296295,96.31366893468095,none,-1,0.0,0.0,0.0,21,0,0.5833333333333334,0.6666666666666666,67.33333333333333
309,12,5,1,21,20,45,1.2444444444444445,3.0,1.0526315789473684,2.0,44.17885876093898,19.09951996414187,3.8945836992674225,87.50011113059927,none,-1,0.0,0.0,0.0,21,0,0.5833333333333334,1.6666666666666667,67.33333333333333
310,12,5,1,22,20,46,1.2173913043478262,3.0,1.0526315789473684,2.0,36.45094047962081,18.696697807210008,4.2379639976459496,74.10132139198602,none,-1,0.0,0.0,0.0,21,0,0.5833333333333334,0.6666666666666666,67.33333333333333
311,12,5,1,23,20,45,1.2444444444444445,3.0,1.0526315789473684,2.0,32.92648475534418,19.927663693332065,4.081706659404926,72.16969843174445,none,-1,0.0,0.0,0.0,21,0,0.5833333333333334,0.6666666666666666,67.33333333333333
312,13,6,1,0,20,45,1.2444444444444445,4.0,1.0526315789473684,2.0,32.99990785984433,22.187028729432598,4.033231306138912,76.76666610143563,none,-1,0.0,0.0,0.0,21,0,0.5833333333333334,0.6666666666666666,67.33333333333333
313,13,6,1,1,20,42,1.3333333333333333,4.0,1.0526315789473684,2.0,33.30047214753031,21.957925756557962,4.561105710387874,71.99525653225766,none,-1,0.0,0.0,0.0,21,0,0.5833333333333334,0.0,67.33333333333333
314,13,6,1,2,20,43,1.302325581395349,3.0,1.0526315789473684,2.0,29.293676117050566,26.338057909470162,4.424743808486472,73.12379591251285,none,-1,0.0,0.0,0.0,21,0,0.5833333333333334,0.3333333333333333,67.33333333333333
315,13,6,1,3,20,44,1.2727272727272727,5.0,1.0,1.0,34.437628828278264,26.68930221713666,4.083461789203544,77.01997755740511,none,-1,0.0,0.0,0.0,21,0,0.5833333333333334,0.6666666666666666,67.33333333333333
316,13,6,1,4,20,44,1.2727272727272727,4.0,1.0,1.0,32.45046631799321,27.331641081935494,3.325885650928506,76.73111327274289,none,-1,0.0,0.0,0.0,21,0,0.5833333333333334,0.0,67.33333333333333
317,13,6,1,5,20,47,1.1914893617021276,5.0,1.0,1.0,40.06051004188695,27.207131003662596,3.7590565202169124,86.22519240127431,none,-1,0.0,0.0,0.0,21,0,0.5833333333333334,0.0,67.33333333333333
318,13,6,1,6,20,47,1.1914893617021276,4.0,1.0,1.0,44.33160655349427,27.126149788261937,2.9050774650915594,90.66971849249693,none,-1,0.0,0.0,0.0,21,0,0.5833333333333334,0.3333333333333333,67.33333333333333
319,13,6,1,7,20,48,1.1666666666666667,4.0,1.0,1.0,53.4372615953474,29.651018589719765,2.7297667841645303,100.08759895685766,none,-1,0.0,0.0,0.0,21,0,0.5833333333333334,0.0,67.33333333333333
320,13,6,1,8,20,48,1.1666666666666667,3.0,1.0,1.0,57.83285560643531,27.302985146532457,2.204259049085837,106.34444481175821,none,-1,0.0,0.0,0.0,21,0,0.5833333333333334,0.3333333333333333,67.33333333333333
321,13,6,1,9,20,46,1.2173913043478262,4.0,1.0,1.0,60.453766796802064,25.613849118712924,1.5399699421528454,108.0707262186346,none,-1,0.0,0.0,0.0,21,0,0.5833333333333334,1.0,67.33333333333333
322,13,6,1,10,20,49,1.1428571428571428,3.0,1.0526315789473684,2.0,56.85848181812766,24.117306715060902,1.0550947164375972,108.5779239090702,none,-1,0.0,0.0,0.0,21,0,0.5833333333333334,0.3333333333333333,67.33333333333333
323,13,6,1,11,20,43,1.302325581395349,5.0,1.0526315789473684,2.0,55.532145744293686,23.548057541383212,1.8026584929018903,100.62493720981446,none,-1,0.0,0.0,0.0,21,0,0.5833333333333334,0.3333333333333333,67.33333333333333
324,13,6,1,12,20,43,1.302325581395349,3.0,1.0526315789473684,2.0,44.77585387282778,22.735261186390215,1.4129176367434046,91.4241822253036,none,-1,0.0,0.0,0.0,21,0,0.5833333333333334,0.3333333333333333,67.33333333333333
325,13,6,1,13,20,45,1.2444444444444445,3.0,1.0526315789473684,2.0,44.54219693842234,19.912613366470435,1.8487239654273542,86.79757577939051,none,-1,0.0,0.0,0.0,21,0,0.5833333333333334,1.6666666666666667,67.33333333333333
326,13,6,1,14,20,40,1.4,4.0,1.0526315789473684,2.0,48.91267224401856,19.429207874856324,1.4314214997860306,92.84459057004256,none,-1,0.0,0.0,0.0,21,0,0.5833333333333334,2.0,67.33333333333333
327,13,6,1,15,20,42,1.3333333333333333,3.0,1.0526315789473684,2.0,50.26372540549659,18.626075765545977,2.081749298084164,94.29961452773796,none,-1,0.0,0.0,0.0,21,0,0.5833333333333334,0.3333333333333333,67.33333333333333
328,13,6,1,16,20,42,1.3333333333333333,5.0,1.0526315789473684,2.0,65.25427439286696,17.916013616507218,2.4173430919055576,103.35394675055336,none,-1,0.0,0.0,0.0,21,0,0.5833333333333334,0.3333333333333333,67.33333333333333
329,13,6,1,17,20,40,1.4,3.0,1.0526315789473684,2.0,60.80559828314392,15.352354111805292,2.5202040210398184,99.80284409084503,none,-1,0.0,0.0,0.0,21,0,0.5833333333333334,0.3333333333333333,67.33333333333333
330,13,6,1,18,20,45,1.2444444444444445,3.0,1.0526315789473684,2.0,65.13345366112257,16.045319939917686,3.158907826307019,104.62045771058234,none,-1,0.0,0.0,0.0,21,0,0.5833333333333334,1.0,67.33333333333333
331,13,6,1,19,20,45,1.2444444444444445,3.0,1.0526315789473684,2.0,60.14460757415311,16.256024574113685,2.7955885977476194,99.31707384336855,none,-1,0.0,0.0,0.0,21,0,0.5833333333333334,0.6666666666666666,67.33333333333333
332,13,6,1,20,20,45,1.2444444444444445,3.0,1.0526315789473684,2.0,54.201486731847076,15.836091783020482,3.9299786189988613,94.35082078891243,none,-1,0.0,0.0,0.0,21,0,0.5833333333333334,0.3333333333333333,67.33333333333333
333,13,6,1,21,20,39,1.435897435897436,5.0,1.0526315789473684,2.0,48.73286166268357,17.58660501613655,4.507878012834807,86.08207457565273,none,-1,0.0,0.0,0.0,21,0,0.5833333333333334,0.6666666666666666,67.33333333333333
334,13,6,1,22,20,41,1.3658536585365855,3.0,1.0526315789473684,2.0,35.43323733893607,18.509277869167246,4.20829719973022,75.44923522521387,none,-1,0.0,0.0,0.0,21,0,0.5833333333333334,0.3333333333333333,67.33333333333333
335,13,6,1,23,20,43,1.302325581395349,3.0,1.0526315789473684,2.0,32.88922811645761,20.57554491422476,4.449802545479627,75.82292489026364,none,-1,0.0,0.0,0.0,21,0,0.5833333333333334,1.0,67.33333333333333
336,14,0,0,0,20,44,1.2727272727272727,3.0,1.0,1.0,37.72843731014335,22.75964330835306,4.054530609465029,81.74121011156487,none,-1,0.0,0.0,0.0,21,0,0.5833333333333334,0.0,67.33333333333333
337,14,0,0,1,20,46,1.2173913043478262,2.0,1.0,1.0,36.49664467810748,22.45941131188279,4.381459118865798,74.41019320039231,none,-1,0.0,0.0,0.0,21,0,0.5833333333333334,0.6666666666666666,67.33333333333333
338,14,0,0,2,20,42,1.3333333333333333,4.0,1.0,1.0,42.414701481807505,25.43317018256383,4.526784653767452,79.8572699778095,none,-1,0.0,0.0,0.0,21,0,0.5833333333333334,0.6666666666666666,67.33333333333333
339,14,0,0,3,20,44,1.2727272727272727,3.0,1.0,1.0,39.14802382438045,25.8056451285173,4.178201373400585,83.06532509596332,none,-1,0.0,0.0,0.0,21,0,0.5833333333333334,1.0,67.33333333333333
340,14,0,0,4,20,44,1.2727272727272727,4.0,1.0,1.0,45.34415311750015,27.183904543368236,3.9237874498803267,87.80389515890604,none,-1,0.0,0.0,0.0,21,0,0.5833333333333334,0.0,67.33333333333333
341,14,0,0,5,20,44,1.2727272727272727,3.0,1.0526315789473684,2.0,47.640090450707774,28.752812159066004,3.34066969574569,91.86052518431919,none,-1,0.0,0.0,0.0,21,0,0.5833333333333334,0.6666666666666666,67.33333333333333
342,14,0,0,6,20,44,1.2727272727272727,4.0,1.0526315789473684,2.0,60.69456918058437,27.645374199046792,2.73455918579193,109.91291879404848,none,-1,0.0,0.0,0.0,21,0,0.5833333333333334,0.3333333333333333,67.33333333333333
343,14,0,0,7,20,40,1.4,3.0,1.0526315789473684,2.0,69.06289331715072,26.698034043389324,2.1277030129831966,114.47069520008047,none,-1,0.0,0.0,0.0,21,0,0.5833333333333334,0.6666666666666666,67.33333333333333
344,14,0,0,8,20,46,1.2173913043478262,3.0,1.0526315789473684,2.0,80.64663140870957,26.6608942317787,2.5619714062188232,128.83065684289613,none,-1,0.0,0.0,0.0,21,0,0.5833333333333334,0.3333333333333333,67.33333333333333
345,14,0,0,9,20,48,1.1666666666666667,3.0,1.0526315789473684,2.0,86.72936779781736,26.7849813841907,1.792966405776468,131.04446307398237,none,-1,0.0,0.0,0.0,21,0,0.5833333333333334,1.0,67.33333333333333
346,14,0,0,10,20,47,1.1914893617021276,4.0,1.0526315789473684,2.0,84.40008986000487,25.593676297607445,1.7907496684452895,132.51443025462996,none,-1,0.0,0.0,0.0,21,0,0.5833333333333334,1.0,67.33333333333333
347,14,0,0,11,20,46,1.2173913043478262,4.0,1.0526315789473684,2.0,73.71633533227318,23.57851758986774,1.3250858994625427,117.5231350614425,none,-1,0.0,0.0,0.0,21,0,0.5833333333333334,0.3333333333333333,67.33333333333333
348,14,0,0,12,20,46,1.2173913043478262,3.0,1.0526315789473684,2.0,62.72578062588281,23.610709798021297,1.5409605993248212,108.4792056363105,none,-1,0.0,0.0,0.0,21,0,0.5833333333333334,0.0,67.33333333333333
349,14,0,0,13,20,47,1.1914893617021276,3.0,1.1111111111111112,2.0,64.35290918781162,19.369384697761117,1.259627049013202,106.45923347582574,none,-1,0.0,0.0,0.0,21,0,0.5833333333333334,0.3333333333333333,67.33333333333333
350,14,0,0,14,20,46,1.2173913043478262,3.0,1.0526315789473684,2.0,66.67636217192563,18.16247121385445,1.8619577200815276,109.79067750014897,none,-1,0.0,0.0,0.0,21,0,0.5833333333333334,0.3333333333333333,67.33333333333333
351,14,0,0,15,20,43,1.302325581395349,4.0,1.0526315789473684,2.0,74.28683562087974,18.55419746152537,1.7123013016493398,119.04028766494673,none,-1,0.0,0.0,0.0,21,0,0.5833333333333334,0.3333333333333333,67.33333333333333
352,14,0,0,16,20,44,1.2727272727272727,4.0,1.0526315789473684,2.0,86.91169307938267,16.54570370621966,2.174750095063485,127.29910533053408,none,-1,0.0,0.0,0.0,21,0,0.5833333333333334,0.0,67.33333333333333
353,14,0,0,17,20,46,1.2173913043478262,3.0,1.0526315789473684,2.0,88.08361729442846,16.569155259930877,3.261272135816544,127.43011666152503,none,-1,0.0,0.0,0.0,21,0,0.5833333333333334,0.0,67.33333333333333
354,14,0,0,18,20,48,1.1666666666666667,3.0,1.0526315789473684,2.0,94.01975885464157,16.045610499917668,3.0805776836589764,132.2306039055891,none,-1,0.0,0.0,0.0,21,0,0.5833333333333334,0.0,67.33333333333333
355,14,0,0,19,20,48,1.1666666666666667,3.0,1.0,1.0,83.05285550177777,16.635081905505295,3.7099807688467212,118.43511920988402,none,-1,0.0,0.0,0.0,21,0,0.5833333333333334,0.6666666666666666,67.33333333333333
356,14,0,0,20,20,45,1.2444444444444445,3.0,1.0,1.0,72.42550065241322,15.96800022207654,3.1600930231871995,108.32406017339177,none,-1,0.0,0.0,0.0,21,0,0.5833333333333334,0.6666666666666666,67.33333333333333
357,14,0,0,21,20,45,1.2444444444444445,3.0,1.0,1.0,58.57118619356539,17.580356414012098,3.977616181813145,98.57911144577133,none,-1,0.0,0.0,0.0,21,0,0.5833333333333334,0.6666666666666666,67.33333333333333
358,14,0,0,22,20,49,1.1428571428571428,2.0,1.0,1.0,46.55853215851531,19.688378790687793,4.1241148741059765,87.02578998787486,none,-1,0.0,0.0,0.0,21,0,0.5833333333333334,0.6666666666666666,67.33333333333333
